name,ra,dec
CGCG362-023,100.21329166666666,82.90283333333333
CGCG309-015,105.94175,64.0325
2MASXJ07103611+82112,107.65166666666667,82.1905
2MASXJ07281278+34482,112.053375,34.80736111111111
MCG+11-10-001,113.2345,64.91077777777778
SDSSJ074513.76+26313,116.30733333333333,26.526055555555555
2MASXiJ0746128+26552,116.55333333333334,26.92286111111111
2MASXJ07462382+27201,116.59941666666667,27.33813888888889
CGCG148-013,116.620875,26.718138888888888
2MASXJ07472645+26553,116.86,26.925666666666668
SDSSJ074802.40+28241,117.01004166666667,28.405055555555556
CGCG148-029,117.10466666666667,27.575194444444445
SDSSJ075209.11+28384,118.038,28.64688888888889
SDSSJ075222.50+28104,118.09375,28.17811111111111
2MASXJ07590655+09511,119.77729166666666,9.854416666666667
SDSSJ080039.67+08273,120.16529166666668,8.461055555555555
2MASXJ08004325+08382,120.18029166666666,8.638805555555555
SDSSJ080130.74+09422,120.378125,9.70775
2MASXJ08013451+09181,120.39374999999998,9.304833333333333
2MASXJ08014005+08352,120.41679166666665,8.589638888888889
SDSSJ080140.38+08472,120.41825,8.789194444444444
2MASXJ08014699+08230,120.44591666666666,8.384
SDSSJ080147.69+09361,120.44875,9.605444444444444
SDSSJ080156.60+08073,120.48587500000001,8.125944444444444
2MASXJ08020648+09223,120.52708333333334,9.377
2MASXJ08021094+09214,120.54558333333334,9.361611111111111
2MASXJ08021205+10323,120.55029166666667,10.542805555555555
2MASXJ08022877+08131,120.61995833333333,8.220694444444444
2MASXJ08022972+09274,120.62391666666666,9.462166666666667
SDSSJ080230.38+09043,120.62658333333334,9.076
SDSSJ080234.51+09401,120.64383333333333,9.671583333333333
2MASXJ08024797+07255,120.69970833333335,7.431527777777778
SDSSJ080254.97+08234,120.72904166666666,8.396027777777778
2MASXJ08032764+09423,120.86516666666667,9.709972222222222
SDSSJ080339.24+08543,120.91354166666667,8.91
SDSSJ080346.86+09424,120.94524999999999,9.71175
SDSSJ080408.51+08593,121.0355,8.992277777777778
SDSSJ080547.51+08190,121.44800000000001,8.319333333333333
SDSSJ080632.78+10074,121.636625,10.130055555555556
SDSSJ080633.80+07465,121.64083333333333,7.782277777777778
SDSSJ080639.34+07543,121.66391666666668,7.909027777777778
SDSSJ080658.10+08002,121.74212500000002,8.006333333333334
2MASXJ08070637+07525,121.77666666666666,7.882888888888889
SDSSJ080706.66+18454,121.77775,18.76313888888889
IC0500,123.165,-16.050805555555556
ESO494-G036,123.72200000000001,-22.877916666666668
SDSSJ081843.95+17582,124.68316666666666,17.973416666666665
MCG-01-22-002,124.99466666666666,-7.076305555555556
2MASXJ08202222-27140,125.09270833333332,-27.234694444444443
SDSSJ082125.03+00001,125.35429166666667,0.0029166666666666664
SDSSJ082201.90+04233,125.50791666666667,4.3925833333333335
SDSSJ082212.87+58014,125.55370833333333,58.02836111111111
SDSSJ082227.51+57495,125.614625,57.83219444444445
SDSSJ082401.63+21013,126.00683333333335,21.027166666666666
SDSSJ083051.45+12300,127.714375,12.501055555555556
SDSSJ083251.02+14173,128.21258333333336,14.291833333333333
2MASXJ08344652-55034,128.69383333333334,-55.0615
SDSSJ084956.26+10430,132.48441666666668,10.719083333333334
SDSSJ085020.20+60023,132.58425,60.04222222222222
SDSSJ085248.47+62391,133.202,62.65375
SDSSJ085521.05+17072,133.83775,17.124111111111112
SDSSJ085627.45+15233,134.114375,15.392111111111111
SDSSJ090102.78+11331,135.26158333333333,11.553722222222222
2MASXJ09034203-33440,135.92508333333333,-33.733472222222225
SDSSJ090628.61+64200,136.61920833333335,64.33516666666667
SDSSJ090642.27+61312,136.676125,61.52477777777778
2MASXJ09120405+62042,138.01716666666667,62.072805555555554
SDSSJ091229.94+12351,138.12475,12.586583333333333
SDSSJ091319.88+12320,138.33283333333333,12.535277777777777
SDSSJ091508.02+11455,138.78345833333333,11.764083333333334
CGCG332-037,139.08362499999998,69.88227777777777
LSBCF635-V01,139.23166666666668,14.714444444444444
SDSSJ091938.29+13511,139.90954166666666,13.853444444444444
SDSSJ092045.93+63552,140.191375,63.9235
ESO315-G007,141.10633333333334,-41.39413888888889
2MASXJ09295301+65153,142.47108333333333,65.26055555555556
2MFGC07367,142.47804166666666,-43.990944444444445
SDSSJ093248.10+12164,143.20045833333333,12.279361111111111
2MASXJ09333076-59002,143.37825,-59.00761111111111
2MASXJ09351238-41481,143.80154166666665,-41.80458333333333
2MASXJ09362575-37402,144.107375,-37.67369444444444
SDSSJ093630.57+15325,144.127375,15.54875
CGCG332-056,144.55220833333334,68.83338888888889
SDSSJ093829.84+66011,144.62433333333334,66.02125
SDSSJ094014.24+64111,145.059375,64.18688888888889
SDSSJ094154.52+64263,145.47720833333332,64.44280555555555
SDSSJ094310.62+68172,145.79429166666665,68.2906111111111
SDSSJ094315.84+68244,145.8166666666667,68.41222222222223
SDSSJ094405.51+17015,146.023,17.03225
SDSSJ094505.44+68451,146.27270833333333,68.75319444444445
SDSSJ094553.99+68184,146.47508333333334,68.31288888888889
2MASXJ09473371+67182,146.89033333333333,67.30583333333334
SDSSJ094820.28+15505,147.0845,15.848555555555556
2MASXJ09484909+68354,147.20445833333332,68.59644444444444
SDSSJ094946.53+65403,147.44387500000002,65.67663888888889
SDSSJ094958.46+46202,147.49358333333333,46.340583333333335
SDSSJ095001.36+16422,147.50570833333333,16.706666666666667
SDSSJ095139.29+44190,147.91375,44.31902777777778
SDSSJ095157.27+68530,147.988625,68.88422222222222
SDSSJ095321.33+46490,148.33891666666665,46.81913888888889
SDSSJ095611.97+15420,149.04987500000001,15.700861111111111
SDSSJ095642.63+15382,149.17766666666665,15.640194444444445
2MASXJ09570038+15332,149.25150000000002,15.555666666666667
KUG0955+350,149.69795833333333,34.786
2MASXJ10010514+14565,150.2715,14.94763888888889
2MASXJ10043902+67492,151.16208333333336,67.82269444444445
SDSSJ102219.82+21340,155.58258333333333,21.568583333333333
SDSSJ103602.42+29402,159.01095833333335,29.674805555555555
2MASXJ10394009+20585,159.917,20.981916666666667
SDSSJ104150.01+00594,160.458375,0.9955833333333334
SDSSJ104522.74+01072,161.34479166666668,1.1243611111111111
2MASXJ10525738-48164,163.23904166666668,-48.28013888888889
SDSSJ105352.26+21454,163.46795833333334,21.76361111111111
SDSSJ105559.69+62144,163.99870833333333,62.245333333333335
2MASXJ10562916-48363,164.12175,-48.60947222222222
FGCE0850,164.26416666666665,-70.17586111111112
SDSSJ110158.79+62525,165.49495833333333,62.88180555555556
2MASXJ11130490+19273,168.270375,19.45963888888889
SDSSJ111659.94+24455,169.24974999999998,24.76538888888889
SDSSJ111925.18+20002,169.85491666666667,20.006055555555555
MCG+03-29-033,170.18220833333334,19.338
SDSSJ112106.06+20261,170.27529166666665,20.438194444444445
SDSSJ112139.31+20092,170.41383333333332,20.157722222222223
SDSSJ112141.34+20103,170.42229166666667,20.1775
SDSSJ112205.09+19030,170.52120833333333,19.051583333333333
SDSSJ112241.27+20410,170.672125,20.68347222222222
2MASXJ11224807+20443,170.70004166666666,20.74227777777778
SDSSJ112307.47+23561,170.78116666666665,23.93788888888889
SDSSJ112615.63+17322,171.56516666666667,17.5405
2MASXJ11270331+21135,171.764,21.232555555555557
SDSSJ112737.33+26280,171.90558333333334,26.46697222222222
SDSSJ112954.88+21270,172.47866666666667,21.451444444444444
ESO063-G014,172.590875,-70.18319444444444
SDSSJ113027.03+21393,172.61275,21.659833333333335
SDSSJ113057.99+20254,172.74166666666667,20.427805555555555
MCG+03-29-062,172.88420833333333,20.022555555555556
AM1136-522,174.7217083333333,-52.747305555555556
SDSSJ114450.31+19590,176.209625,19.98436111111111
SDSSJ114505.85+19381,176.27437500000002,19.6365
SDSSJ114533.31+19302,176.3888333333333,19.507805555555557
SDSSJ114536.37+18494,176.40154166666667,18.830416666666668
2MASXiJ1157312+21133,179.38029166666666,21.225666666666665
NGC3999,179.485375,25.068277777777777
SDSSJ115809.49+25052,179.53958333333333,25.088916666666666
SDSSJ115809.51+25094,179.53966666666668,25.163444444444444
SDSSJ115829.63+24460,179.6235,24.768555555555555
SDSSJ115843.11+25023,179.679625,25.043055555555554
SDSSJ115847.54+25021,179.698125,25.03713888888889
SDSSJ115917.22+25092,179.82162499999998,25.157777777777778
SDSSJ115924.39+24553,179.85166666666666,24.92675
WKK0512,179.97804166666666,-55.18438888888889
SDSSJ120021.50+24453,180.08958333333334,24.758944444444445
SDSSJ120202.58+18464,180.51079166666665,18.780055555555556
SDSSJ120307.54+17562,180.78141666666667,17.940833333333334
SDSSJ120313.93+18222,180.80808333333334,18.373527777777777
SDSSJ120410.22+17122,181.04266666666666,17.207333333333334
KUG1201+175,181.07070833333333,17.2435
SDSSJ120523.41+17532,181.34754166666667,17.889694444444444
IC0768,182.94841666666665,12.143722222222221
SDSSJ122022.07-00181,185.0919583333333,-0.30480555555555555
WKK0943,185.541375,-55.02225
WKK0969,185.77775,-58.113305555555556
SDSSJ122552.11+05123,186.46716666666666,5.210388888888889
SDSSJ122615.72+05283,186.5655,5.4765
ESO322-IG021,187.56675,-40.87130555555556
ESO131-G010,188.2115,-58.02483333333333
SDSSJ124138.23+26042,190.40929166666666,26.072944444444445
SDSSJ124208.73+00272,190.536375,0.4568055555555556
SDSSJ124420.87+08241,191.0869583333333,8.403472222222222
KUG1242+250,191.24091666666666,24.7715
SDSSJ124933.49+25284,192.38954166666667,25.47963888888889
SDSSJ124935.39+25275,192.39745833333333,25.464277777777777
KUG1248+255,192.716625,25.259138888888888
LCRSB124844.5-120611,192.839125,-12.374666666666666
SDSSJ125344.47+27491,193.43533333333335,27.821527777777778
2MASXJ12571719+21201,194.32162499999998,21.33822222222222
ABELL1656:[EF2011]6,194.67170833333333,27.102777777777778
SDSSJ125928.21+28292,194.86754166666668,28.49052777777778
SDSSJ130016.37+27552,195.06820833333333,27.922833333333333
SDSSJ130018.27+27581,195.076125,27.971583333333335
SDSSJ130037.83+27584,195.157625,27.978055555555557
[APS2006]J195.182205,195.18220833333334,27.989194444444443
ESO381-G043:[DSC20,195.1875,-35.745
SDSSJ130208.15+28090,195.53395833333332,28.151027777777777
SDSSJ130353.83+27491,195.97429166666666,27.821944444444444
SDSSJ130708.20+28045,196.7842083333333,28.080555555555556
SDSSJ131041.33+20321,197.67220833333334,20.536277777777777
SDSSJ131219.27+27073,198.08029166666665,27.127055555555554
SDSSJ131619.71+25254,199.082125,25.43025
NGC5128:[HHG2004]28,201.022875,-42.79002777777778
ESO173-G013,201.33262499999998,-53.53702777777778
SDSSJ132637.15+19522,201.654875,19.8725
SDSSJ132916.45+17030,202.31858333333332,17.051861111111112
WKK2280,202.46625,-68.451
CGCG336-011,202.5885,73.79047222222222
SDSSJ133033.52+37321,202.63991666666666,37.53769444444445
SDSSJ133038.84+18081,202.66183333333333,18.13761111111111
SDSSJ133357.35+17425,203.48895833333333,17.71397222222222
SDSSJ133428.05+17452,203.61687500000002,17.75611111111111
SDSSJ133536.17+51110,203.90070833333334,51.18397222222222
SDSSJ133548.50+17012,203.95216666666664,17.02425
SDSSJ133550.11+18453,203.95883333333333,18.758805555555554
SDSSJ133729.60+16031,204.37333333333333,16.055027777777777
WKK2406,204.57570833333332,-55.071333333333335
SDSSJ133853.96+22445,204.72483333333332,22.7485
SDSSJ133856.51+22435,204.7355,22.730777777777778
SDSSJ134016.13+23121,205.06720833333333,23.204694444444446
SDSSJ134411.38+22113,206.04745833333334,22.19313888888889
SDSSJ134526.17+07363,206.35929166666668,7.60975
SDSSJ135623.41+10061,209.09754166666667,10.103805555555555
2MASXJ13563134+08211,209.13070833333333,8.353305555555556
SDSSJ135633.07+08363,209.13783333333333,8.609222222222222
SDSSJ135704.29+14060,209.267875,14.101805555555556
SDSSJ135716.55+15525,209.31895833333334,15.882111111111112
SDSSJ135716.86+15525,209.32025000000002,15.881444444444444
SDSSJ135756.21+07260,209.484,7.433777777777777
SDSSJ135819.47+06152,209.58116666666666,6.256833333333334
SDSSJ135820.66+06303,209.586125,6.509111111111111
2MASXJ13584538+20394,209.68916666666667,20.661916666666666
SDSSJ135922.01-00570,209.84170833333334,-0.9503055555555555
2MASXJ13594509+08082,209.937875,8.141166666666667
SDSSJ135955.52+07445,209.98137499999999,7.747277777777778
SDSSJ135959.85+07455,209.99937500000001,7.763972222222222
SDSSJ140032.90+08594,210.137125,8.994944444444444
SDSSJ140156.20+32272,210.48416666666665,32.456916666666665
SDSSJ140241.01+08145,210.67091666666667,8.249777777777778
SDSSJ140244.78+23502,210.68658333333335,23.840583333333335
SDSSJ140315.30+09254,210.81375,9.429166666666667
MCG+03-36-032,210.90108333333333,15.273416666666666
SDSSJ140340.37+22473,210.91825,22.793388888888888
2MASXJ14041289+08310,211.05358333333334,8.517222222222223
2MASXJ14043531+17070,211.14704166666667,17.118444444444446
SDSSJ140448.85+11415,211.20354166666667,11.698583333333334
WKK2959,211.61908333333332,-55.44097222222222
SDSSJ140701.68+16423,211.75691666666668,16.70911111111111
MCG+03-36-054,212.093625,16.929694444444443
SDSSJ140857.41+18415,212.23925,18.698333333333334
SDSSJ140906.69+17291,212.278,17.488444444444443
SDSSJ140939.93+17324,212.41637500000002,17.546027777777777
2MASXJ14094057+17310,212.41887499999999,17.518694444444446
CGCG103-094,212.5155,17.40575
SDSSJ141008.88+19415,212.53716666666668,19.697916666666668
SDSSJ141010.92+17335,212.5455,17.565472222222223
SDSSJ141019.51+17292,212.5812916666667,17.49116666666667
SDSSJ141032.30+17351,212.634625,17.58802777777778
SDSSJ141039.75+17245,212.66566666666668,17.41433333333333
SDSSJ141059.01+17444,212.745875,17.746555555555556
SDSSJ141142.55+14401,212.92733333333334,14.671527777777778
SDSSJ141227.93+20443,213.11637499999998,20.742694444444446
SDSSJ141229.87+21355,213.12445833333334,21.597666666666665
SDSSJ141235.75+20283,213.14920833333335,20.474944444444443
2MASXJ14123704+20345,213.15445833333334,20.58063888888889
MCG+04-34-004,213.269125,20.40075
SDSSJ141305.62+20220,213.27345833333334,20.368694444444444
SDSSJ141317.35+15293,213.32233333333332,15.492166666666666
SDSSJ141318.24+20221,213.32616666666667,20.37097222222222
2MASXJ14133977+20555,213.41558333333333,20.93213888888889
SDSSJ141344.80+21400,213.43670833333334,21.667333333333332
SDSSJ141355.63+20354,213.48183333333333,20.595944444444445
SDSSJ141356.67+17530,213.48633333333333,17.883972222222223
2MASXJ14140765+20012,213.53183333333334,20.024833333333333
SDSSJ141441.17+15304,213.67158333333333,15.512805555555556
SDSSJ141457.19+21423,213.73829166666667,21.708555555555556
SDSSJ141524.29+21294,213.85120833333332,21.496805555555557
SDSSJ141550.35+10574,213.95983333333334,10.961305555555555
SDSSJ141557.68+20444,213.99079166666667,20.746333333333332
SDSSJ141620.85+16423,214.08691666666667,16.708944444444445
SDSSJ141755.49+21553,214.48125,21.926194444444445
SDSSJ141850.28+21291,214.710125,21.487083333333334
SDSSJ141851.56+21580,214.71483333333333,21.966722222222224
SDSSJ142055.50+23525,215.23129166666666,23.883055555555554
SDSSJ142112.03+22525,215.300125,22.883166666666668
CGCG133-037,215.3195,22.041611111111113
SDSSJ142507.97+31552,216.28320833333333,31.924583333333334
SDSSJ142619.89+25463,216.582875,25.77572222222222
WKK3213,217.12041666666667,-53.05536111111111
WKK3221,217.24745833333333,-54.75047222222222
SDSSJ142934.11+31002,217.392125,31.007666666666665
ESO222-G008,217.40566666666666,-51.91663888888889
WKK4022,217.58516666666668,-51.79055555555556
SDSSJ143417.13+27170,218.57141666666666,27.284916666666668
2MASXJ14352976-74501,218.87416666666667,-74.83827777777778
SDSSJ143608.63+26431,219.03608333333335,26.719444444444445
WKK3323,219.86645833333333,-55.41791666666666
SDSSJ144033.94+27330,220.14145833333333,27.549888888888887
SDSSJ144526.38+26000,221.35991666666666,26.002055555555554
SDSSJ144633.72+25420,221.64049999999997,25.702638888888888
SDSSJ144638.96+21034,221.662375,21.06213888888889
SDSSJ144709.40+24500,221.78916666666666,24.83597222222222
ESO222-G017,221.81208333333333,-52.28783333333333
SDSSJ144902.30+21195,222.259625,21.33088888888889
SDSSJ145049.50+25192,222.70625,25.3245
2MASXJ14512592+18543,222.858,18.90925
SDSSJ145137.91+09034,222.908,9.061333333333334
SDSSJ145149.64+20474,222.957125,20.79613888888889
ESO223-G002,223.10016666666667,-49.68994444444444
SDSSJ145330.21+17044,223.37591666666665,17.077916666666667
SDSSJ145445.72+20314,223.6905,20.52797222222222
SDSSJ145550.96+24433,223.96233333333333,24.726388888888888
WKK3503,224.23366666666666,-67.15802777777778
SDSSJ145726.92+08571,224.36216666666667,8.954694444444444
WKK4480,224.4067083333333,-52.20397222222222
WKK4482,224.45541666666665,-51.97116666666667
SDSSJ145803.83+25004,224.51595833333332,25.013194444444444
SDSSJ145819.32+09043,224.5805,9.07575
2MASXJ15002175+20301,225.09075,20.505555555555556
WKK4529,225.09391666666667,-52.19925
SDSSJ150420.41+19270,226.08483333333334,19.451666666666668
MCG+03-38-082,226.17191666666668,19.505305555555555
SDSSJ150448.96+25140,226.204,25.23475
SDSSJ150742.26+19311,226.92612499999998,19.521944444444443
SDSSJ150811.61+20180,227.04841666666667,20.30102777777778
SDSSJ150915.95+19505,227.31645833333332,19.84863888888889
2MASXJ15092925+22241,227.3718333333333,22.403388888888887
SDSSJ151037.77+23230,227.65741666666668,23.38422222222222
SDSSJ151114.75+21270,227.81145833333335,21.451083333333333
SDSSJ151400.64+19065,228.50266666666667,19.114694444444446
WKK4760,228.99383333333336,-61.062916666666666
SDSSJ151840.01+22051,229.66675,22.087527777777776
SDSSJ151941.07+20533,229.921125,20.89388888888889
SDSSJ152122.89+20393,230.34541666666667,20.65925
SDSSJ152307.78+19050,230.78245833333332,19.08372222222222
SDSSJ152510.97+16364,231.29570833333335,16.612444444444446
SDSSJ152532.14+18161,231.38391666666666,18.272055555555557
SDSSJ152554.73+20374,231.47804166666668,20.629055555555556
SDSSJ152642.75+20463,231.67791666666668,20.776833333333332
SDSSJ152645.32+18062,231.68883333333332,18.10713888888889
SDSSJ152829.39+21000,232.1225,21.002222222222223
SDSSJ152856.77+13124,232.23654166666668,13.21338888888889
SDSSJ153000.02+12590,232.50008333333332,12.985833333333334
SDSSJ153057.37+20443,232.73904166666668,20.74425
SDSSJ153119.48+18370,232.83120833333334,18.61911111111111
SDSSJ153244.85+06303,233.186875,6.510833333333333
SDSSJ153331.49+11444,233.38120833333332,11.745805555555556
SDSSJ153407.82+14234,233.532625,14.39563888888889
TOLOLO1533+157,233.920125,15.549
SDSSJ153627.72+20221,234.11554166666667,20.36963888888889
SDSSJ153745.36+20334,234.439,20.562305555555554
SDSSJ153814.02+07274,234.55841666666666,7.461861111111111
CSSJ153936.54-024059,234.90225,-2.68325
2MASXJ15400064-34515,235.00266666666667,-34.86588888888889
SDSSJ154057.55+10264,235.23983333333334,10.44675
SDSSJ154117.29+10251,235.32208333333332,10.422055555555556
CGCG078-048,235.35366666666667,11.984944444444444
SDSSJ154130.16+15465,235.37570833333334,15.782861111111112
SDSSJ154134.90+17302,235.39541666666665,17.506527777777777
SDSSJ154136.26+16020,235.40108333333333,16.03413888888889
SDSSJ154246.09+12033,235.69204166666668,12.060361111111112
SDSSJ154317.51+09415,235.82295833333333,9.69886111111111
SDSSJ154437.31+10374,236.15550000000002,10.630527777777777
SDSSJ154539.42+09445,236.41424999999998,9.7485
2MASXJ15453969+16294,236.41545833333333,16.495472222222222
SDSSJ154655.97+13273,236.73320833333332,13.458833333333333
2MASXJ15471368+10450,236.80691666666667,10.751972222222221
WKK5299,237.019125,-63.62025
SDSSJ155105.88+12401,237.77454166666666,12.672027777777778
SDSSJ155129.57+11522,237.87320833333334,11.872722222222222
SDSSJ155131.01+04115,237.87920833333334,4.1995000000000005
WKK5430,238.32841666666667,-61.13713888888889
2MASXJ15540286+18073,238.51183333333333,18.1255
SDSSJ155539.06+11015,238.91275000000002,11.032444444444444
SDSSJ155551.63+19282,238.96516666666668,19.472416666666668
SDSSJ155720.56+15472,239.33566666666667,15.791055555555555
SDSSJ155721.61+15493,239.34004166666668,15.827333333333334
SDSSJ155725.80+15543,239.35754166666666,15.9085
2MASXJ15574052+15522,239.4188333333333,15.874583333333334
SDSSJ155751.59+15503,239.46495833333333,15.844444444444445
WKK5562,239.46970833333333,-61.04816666666667
SDSSJ155815.08+12065,239.56287500000002,12.115777777777778
KUG1556+141,239.62758333333332,13.999194444444445
SDSSJ155924.80+10274,239.85333333333332,10.461555555555556
WKK5616,239.86399999999998,-61.11763888888889
SDSSJ155943.57+20540,239.93154166666667,20.900305555555555
SDSSJ160015.61+15460,240.06508333333332,15.769222222222222
WKK5659,240.15833333333333,-61.100833333333334
2MASXJ16013454+19273,240.39379166666666,19.460722222222223
SDSSJ160204.28+21024,240.51787499999998,21.045222222222222
SDSSJ160205.30+18385,240.52212500000002,18.648777777777777
KUG1600+153,240.67625,15.23686111111111
SDSSJ160345.99+11443,240.941625,11.742194444444445
2MASXJ16041913+14453,241.07970833333331,14.759916666666667
WKK5801,241.10616666666664,-59.67213888888889
2MASXJ16042655+14432,241.11054166666668,14.722194444444444
SDSSJ160432.03+19542,241.13345833333335,19.907916666666665
SDSSJ160434.10+10570,241.14208333333332,10.951194444444445
SDSSJ160434.36+14555,241.14316666666664,14.931083333333333
KUG1602+152,241.16495833333335,15.066083333333333
2MASXJ16044019+14374,241.16754166666666,14.628777777777778
SDSSJ160449.74+14524,241.20729166666666,14.87786111111111
SDSSJ160510.61+14563,241.29425,14.943444444444445
SDSSJ160518.50+15095,241.32708333333335,15.166305555555555
WKK5829,241.395375,-61.25786111111111
2MASXJ16053723+14244,241.40508333333332,14.411472222222223
SDSSJ160604.84+14250,241.52016666666665,14.41788888888889
SDSSJ160610.25+12491,241.54270833333334,12.820305555555555
2MASXJ16081603+10063,242.06699999999998,10.108694444444444
2MASXJ16081980+10374,242.082625,10.629472222222223
ESO136-G021,242.54025000000001,-61.43377777777778
SDSSJ161056.97+10005,242.73741666666666,10.01661111111111
SDSSJ161212.79+21522,243.05329166666664,21.87461111111111
SDSSJ161311.43+09495,243.297625,9.831111111111111
SDSSJ161432.65+10204,243.63604166666664,10.346
SDSSJ161548.17+12365,243.95070833333335,12.615333333333334
WKK6331,244.06408333333334,-61.83947222222222
2MASXJ16175477-34184,244.47808333333333,-34.31333333333333
WKK6535,245.03566666666666,-63.47011111111111
SDSSJ162127.06+49571,245.36274999999998,49.95455555555556
SDSSJ162435.33+11281,246.1472083333333,11.471416666666666
2MASXJ16254669-37075,246.44458333333333,-37.13286111111111
SDSSJ162614.88+11442,246.56199999999998,11.741305555555556
SDSSJ162634.06+20484,246.64191666666667,20.811666666666667
2MASXJ16265344+11390,246.72283333333334,11.652027777777779
ESO137-G?028,246.96875,-58.80119444444444
WKK7863,255.63204166666668,-52.84005555555556
SDSSJ170757.61+35343,256.99008333333336,35.576055555555556
ESO180-G003,257.15137500000003,-56.58691666666667
SDSSJ170959.77+35081,257.4990416666667,35.13752777777778
SDSSJ171850.17+33242,259.7090833333333,33.406305555555555
UGC10801,259.7600833333333,32.26986111111111
2MASXJ17484340-09210,267.18091666666663,-9.35075
2MASXJ18055646+26292,271.4853333333333,26.491194444444446
2MASXJ18114847+25502,272.952,25.840944444444446
2MASXJ18174549+25240,274.4395416666667,25.4025
2MASXJ18341784+22482,278.5742916666667,22.80761111111111
LCSBS2400O,279.31708333333336,31.772555555555556
2MASXJ18371729+19163,279.32208333333335,19.277694444444446
2MASXJ18385098+19222,279.7124166666667,19.372333333333334
2MASXJ18395921+20142,279.99675,20.239805555555556
2MFGC14546,280.7489166666666,21.605027777777778
2MASXJ18455124+19231,281.46354166666663,19.38636111111111
2MFGC14610,282.63616666666667,16.3625
2MASXJ18590839+19091,284.78495833333335,19.154888888888888
2MASXJ19083656+19193,287.15233333333333,19.32563888888889
2MASXJ19093026+26491,287.376125,26.821527777777778
2MASXJ19431455+40084,295.810625,40.147083333333335
2MASXJ19534398+38463,298.43333333333334,38.77766666666667
2MASXJ19541800+40562,298.57500000000005,40.94036111111111
2MASXJ19552142-59502,298.83916666666664,-59.84166666666667
2MASXJ19565376+40210,299.22404166666666,40.35252777777778
2MASXJ19595504+42333,299.97925,42.55866666666667
2MFGC15251,300.0259583333333,18.46575
UGC11514,301.22274999999996,55.67388888888889
2MASXJ20072113+44260,301.8380833333334,44.43358333333333
2MASXJ20160867+22510,304.0360833333333,22.852194444444443
2MASXJ20172777+16142,304.3657083333333,16.240277777777777
2MASXJ20213888-15124,305.4120833333333,-15.212666666666667
2MASXJ20242022+27034,306.084375,27.063833333333335
CGCG425-012,312.49154166666665,13.034361111111112
2MASXJ20525878+10090,313.245125,10.152277777777778
2MASXJ20543509+56295,313.64633333333336,56.49794444444444
2MASXJ20555526+54444,313.98020833333334,54.74675
2MASXJ21004623+13313,315.19270833333337,13.526805555555555
2MASXJ21051330+24233,316.3055,24.393416666666667
2MASXJ21075004+18090,316.95833333333337,18.152666666666665
UGC11746,320.2950833333333,82.31697222222222
2MASXJ21253283+25192,321.3869166666667,25.32436111111111
2MASXJ21260561+69124,321.52345833333334,69.2115
2MFGC16244,322.2194166666667,25.79836111111111
WIGR22J212955853-022,322.48266666666666,-2.4313611111111113
SDSSJ213258.15-00462,323.2423333333333,-0.7726666666666666
2MASXJ21335252+41510,323.46883333333335,41.85180555555556
SDSSJ213438.05-00465,323.6585416666667,-0.7821388888888889
WIGR22J214129021+005,325.370875,0.8995
SDSSJ214607.32+01034,326.53049999999996,1.062138888888889
RCS09210704204,327.51895833333333,-5.235388888888889
RCS09230100413,327.53175000000005,-5.938
RCS09210800001,327.68941666666666,-5.4615
RCS09200300178,327.75558333333333,-4.5432500000000005
RCS09200902043,327.76375,-4.887694444444445
RCS09230303065,327.77575,-6.083472222222222
RCS09210402530,327.8770833333333,-5.120416666666666
RCS09201101699,328.0192083333334,-4.894416666666666
RCS09231100234,328.02570833333334,-6.360111111111111
RCS09200502865,328.05725,-4.68975
RCS09100102054,328.1590833333333,-4.679416666666667
RCS09120201334,328.20079166666665,-5.503777777777778
RCS09120204088,328.274,-5.608722222222222
RCS09100300032,328.32641666666666,-4.537222222222223
RCS09120300681,328.33916666666664,-5.482083333333334
RCS09111001599,328.42541666666665,-5.394694444444444
RCS09101002028,328.47749999999996,-4.896888888888888
RCS09131105056,328.6062083333333,-6.150722222222222
RCS09120504628,328.633625,-5.658222222222222
RCS09130502865,328.63916666666665,-6.041416666666667
RCS09020602373,328.715375,-5.76025
RCS09000100025,328.8304583333333,-4.532416666666666
RCS09030102880,328.840375,-6.122916666666667
RCS09021000460,329.15120833333333,-5.891861111111111
RCS09031002487,329.18666666666667,-6.224222222222222
RCS09021000434,329.18870833333335,-5.893972222222223
RCS09031001134,329.21725000000004,-6.3123611111111115
RCS09031102982,329.2618333333333,-6.196805555555556
WIGR22J215833826+003,329.64091666666667,0.6173333333333333
2MASXJ21591688+42173,329.82050000000004,42.29291666666666
2MASXJ22030443+40205,330.76849999999996,40.34727777777778
2MFGC16629,330.86941666666667,77.39594444444444
2MASXJ22084238+41512,332.1765,41.85819444444444
2MASXJ22090972+41152,332.29045833333333,41.25725
2MASXJ22100570+41014,332.52366666666666,41.028888888888886
2MASXJ22224094+36135,335.6705833333333,36.231
2MASXJ22244877+48354,336.20325,48.59491666666667
CGCG531-007,336.61879166666665,40.16588888888889
UGC12062,337.7294166666666,39.44580555555556
SDSSJ224803.31+00065,342.01383333333337,0.11466666666666667
SDSSJ225040.62-00454,342.66925000000003,-0.7619444444444444
MCG+07-47-006,346.55870833333336,41.60516666666667
CGCG532-008NED01,346.8290833333333,42.20125
PTF09dfkHOST,347.3059166666667,7.804277777777778
RCS10210601943,348.55108333333334,0.3066388888888889
RCS10220700875,348.6140833333333,-0.25019444444444444
