galaxyName,B,u,g,r,i,z,J,H,K,all
PGC047728,[],[],[],[],[],[],"[('J_14arcsec (2MASS)', 12.058999999999999, '+/-0.011', 'mag', 240000000000000.0, 0.023900000000000001, '+/-2.43E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]","[('H_14arcsec (2MASS)', 11.269, '+/-0.011', 'mag', 182000000000000.0, 0.031800000000000002, '+/-3.24E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]","[('K_s_14arcsec (2MASS)', 10.992000000000001, '+/-0.017', 'mag', 138000000000000.0, 0.026700000000000002, '+/-4.22E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]","[('J', 10.749000000000001, '+/-0.032', 'mag', 240000000000000.0, 0.079899999999999999, '+/-2.39E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '96.0 x   42.2 arcsec integration area.', 'From new raw data'), ('J', 10.523999999999999, '+/-0.030', 'mag', 240000000000000.0, 0.098299999999999998, '+/-2.75E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('J_14arcsec (2MASS)', 12.058999999999999, '+/-0.011', 'mag', 240000000000000.0, 0.023900000000000001, '+/-2.43E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data'), ('H', 10.003, '+/-0.033', 'mag', 182000000000000.0, 0.10199999999999999, '+/-3.15E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '96.0 x   42.2 arcsec integration area.', 'From new raw data'), ('H', 9.7409999999999997, '+/-0.030', 'mag', 182000000000000.0, 0.13, '+/-3.64E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('H_14arcsec (2MASS)', 11.269, '+/-0.011', 'mag', 182000000000000.0, 0.031800000000000002, '+/-3.24E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data'), ('K_s', 9.8010000000000002, '+/-0.058', 'mag', 138000000000000.0, 0.080100000000000005, '+/-4.39E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '96.0 x   42.2 arcsec integration area.', 'From new raw data'), ('K_s', 9.593, '+/-0.053', 'mag', 138000000000000.0, 0.097000000000000003, '+/-4.85E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('K_s_14arcsec (2MASS)', 10.992000000000001, '+/-0.017', 'mag', 138000000000000.0, 0.026700000000000002, '+/-4.22E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]"
6dFJ1836372-321814,[],[],[],[],[],[],"[('J_14arcsec (2MASS)', 14.353999999999999, '+/-0.123', 'mag', 240000000000000.0, 0.0028900000000000002, '+/-3.46E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data; Corrected for contaminating sources')]","[('H_14arcsec (2MASS)', 13.801, '+/-0.137', 'mag', 182000000000000.0, 0.0030899999999999999, '+/-4.16E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data; Corrected for contaminating sources')]","[('K_s_14arcsec (2MASS)', 12.691000000000001, '+/-0.067', 'mag', 138000000000000.0, 0.0055900000000000004, '+/-3.56E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data; Corrected for contaminating sources')]","[('J', 13.301, '+/-0.180', 'mag', 240000000000000.0, 0.0076099999999999996, '+/-1.37E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '56.8 x   26.1 arcsec integration area.', 'From new raw data; Corrected for contaminating sources'), ('J', 13.112, '+/-0.218', 'mag', 240000000000000.0, 0.0090600000000000003, '+/-2.01E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('J_14arcsec (2MASS)', 14.353999999999999, '+/-0.123', 'mag', 240000000000000.0, 0.0028900000000000002, '+/-3.46E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data; Corrected for contaminating sources'), ('H', 13.798999999999999, '+/-0.000', 'mag', 182000000000000.0, 0.0030999999999999999, '+/-0.00E+00', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('H_14arcsec (2MASS)', 13.801, '+/-0.137', 'mag', 182000000000000.0, 0.0030899999999999999, '+/-4.16E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data; Corrected for contaminating sources'), ('K_s', 11.51, '+/-0.116', 'mag', 138000000000000.0, 0.0166, '+/-1.87E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '56.8 x   26.1 arcsec integration area.', 'From new raw data; Corrected for contaminating sources'), ('K_s', 11.050000000000001, '+/-0.084', 'mag', 138000000000000.0, 0.025399999999999999, '+/-2.04E-03', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('K_s_14arcsec (2MASS)', 12.691000000000001, '+/-0.067', 'mag', 138000000000000.0, 0.0055900000000000004, '+/-3.56E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data; Corrected for contaminating sources')]"
IRASF01244-7708,"[('B_J', 16.451000000000001, '', 'mag', 641000000000000.0, 0.0010399999999999999, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '4680   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data')]",[],[],[],[],[],[],[],[],"[('FUV (GALEX) AB', 18.521100000000001, '+/-0.0734186', 'mag', 1950000000000000.0, 0.00014200000000000001, '+/-9.58E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '1538.6     A', 'Broad-band measurement', 'Flux integrated from map', 'Kron flux in elliptical aperture', 'From new raw data'), ('FUV (GALEX) AB', 20.979500000000002, '+/-0.213202', 'mag', 1950000000000000.0, 1.47e-05, '+/-2.89E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '1538.6     A', 'Broad-band measurement', 'Flux in fixed aperture', 'Flux in 7.5 arcsec diameter aperture', 'From new raw data'), ('NUV (GALEX) AB', 18.4922, '+/-0.0494486', 'mag', 1290000000000000.0, 0.000146, '+/-6.63E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '2315.7     A', 'Broad-band measurement', 'Flux integrated from map', 'Kron flux in elliptical aperture', 'From new raw data'), ('NUV (GALEX) AB', 21.1752, '+/-0.149071', 'mag', 1290000000000000.0, 1.2300000000000001e-05, '+/-1.69E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '2315.7     A', 'Broad-band measurement', 'Flux in fixed aperture', 'Flux in 7.5 arcsec diameter aperture', 'From new raw data'), ('B_J', 16.451000000000001, '', 'mag', 641000000000000.0, 0.0010399999999999999, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '4680   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('R', 15.794600000000001, '', 'mag', 468000000000000.0, 0.00148, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '6400   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('I', 16.921600000000002, '', 'mag', 379000000000000.0, 0.00043399999999999998, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '7900   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('12 microns (IRAS)', masked, '<6.231E-02', 'Jy', 25000000000000.0, masked, '6.23E-02', 'Jy', '1990IRASF.C...0000M', '90% confidence', '12        microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('25 microns (IRAS)', masked, '<4.877E-02', 'Jy', 12000000000000.0, masked, '4.88E-02', 'Jy', '1990IRASF.C...0000M', '90% confidence', '25        microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('60 microns (IRAS)', 0.1363, '+/-21  %', 'Jy', 5000000000000.0, 0.13600000000000001, '+/-2.86E-02', 'Jy', '1990IRASF.C...0000M', 'uncertainty', '60        microns', 'Broad-band measurement', 'Flux in fixed aperture', 'IRAS quality flag = 3', 'From new raw data'), ('100 microns (IRAS)', masked, '<5.597E-01', 'Jy', 3000000000000.0, masked, '5.60E-01', 'Jy', '1990IRASF.C...0000M', '90% confidence', '100       microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('HI line (Parkes)', 6.4000000000000004, '', 'Jy km s^-1^', 1420000000.0, 30100.0, '', 'Jy-Hz', '2005MNRAS.361...34D', 'no uncertainty reported', '1692.9     km s^-1^', 'Line measurement; flux integrated over line; lines measured in emission', 'Flux integrated from map', '', 'Averaged from previously published data')]"
LEDA837047,[],[],[],[],[],[],[],[],[],"[('FUV (GALEX) AB', masked, '>20.3875', 'mag', 1950000000000000.0, masked, '2.54E-05', 'Jy', '2012GASC..C...0000S', '3 sigma', '1538.6     A', 'Broad-band measurement', 'Flux integrated from map', 'upper limit inside NUV Kron aperture', 'From new raw data'), ('FUV (GALEX) AB', 21.597200000000001, '+/-0.484712', 'mag', 1950000000000000.0, 8.3399999999999998e-06, '+/-3.72E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '1538.6     A', 'Broad-band measurement', 'Flux in fixed aperture', 'Flux in 7.5 arcsec diameter aperture', 'From new raw data'), ('NUV (GALEX) AB', 21.4634, '+/-0.292860', 'mag', 1290000000000000.0, 9.4299999999999995e-06, '+/-2.54E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '2315.7     A', 'Broad-band measurement', 'Flux in fixed aperture', 'Flux in 7.5 arcsec diameter aperture', 'From new raw data'), ('NUV (GALEX) AB', 19.563300000000002, '+/-0.153343', 'mag', 1290000000000000.0, 5.4299999999999998e-05, '+/-7.67E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '2315.7     A', 'Broad-band measurement', 'Flux integrated from map', 'Kron flux in elliptical aperture', 'From new raw data')]"
6dFJ1046040-094844,[],[],[],[],[],[],[],[],[],"[('FUV (GALEX) AB', 18.842400000000001, '+/-0.0885082', 'mag', 1950000000000000.0, 0.000105, '+/-8.59E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '1538.6     A', 'Broad-band measurement', 'Flux integrated from map', 'Kron flux in elliptical aperture', 'From new raw data'), ('FUV (GALEX) AB', 20.818899999999999, '+/-0.250858', 'mag', 1950000000000000.0, 1.7099999999999999e-05, '+/-3.95E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '1538.6     A', 'Broad-band measurement', 'Flux in fixed aperture', 'Flux in 7.5 arcsec diameter aperture', 'From new raw data'), ('NUV (GALEX) AB', 20.076599999999999, '+/-0.0985592', 'mag', 1290000000000000.0, 3.3800000000000002e-05, '+/-3.07E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '2315.7     A', 'Broad-band measurement', 'Flux in fixed aperture', 'Flux in 7.5 arcsec diameter aperture', 'From new raw data'), ('NUV (GALEX) AB', 18.1877, '+/-0.0385024', 'mag', 1290000000000000.0, 0.000193, '+/-6.83E-06', 'Jy', '2012GASC..C...0000S', 'uncertainty', '2315.7     A', 'Broad-band measurement', 'Flux integrated from map', 'Kron flux in elliptical aperture', 'From new raw data')]"
ACS-GC20067121,[],[],[],[],[],[],[],[],[],"[('K_s (VLT)', 19.3325, '', 'mag', 139000000000000.0, 1.2300000000000001e-05, '', 'Jy', '2007A&A...468..937H', 'no uncertainty reported', '2.16   microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data')]"
[GGF2013]27345,[],[],[],[],[],[],[],[],[],['x']
PGC067408,"[('B (Cousins) (B_T)', 15.130000000000001, '+/-0.09', 'mag', 681000000000000.0, 0.0037799999999999999, '+/-3.27E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '4400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('B (Cousins) (B_25)', 15.34, '+/-0.09', 'mag', 681000000000000.0, 0.0031099999999999999, '+/-2.69E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '4400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('B (Cousins) (B_26)', 15.23, '+/-0.09', 'mag', 681000000000000.0, 0.0034499999999999999, '+/-2.98E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '4400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('b_J', 15.16, '+/-0.12', 'mag', 641000000000000.0, 0.0034099999999999998, '+/-3.98E-04', 'Jy', '1990MNRAS.243..692M', 'rms uncertainty', '4680      A', 'Broad-band measurement', 'Flux integrated from map', '', 'From new raw data'), ('B_J', 14.9094, '', 'mag', 641000000000000.0, 0.0042900000000000004, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '4680   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data')]",[],[],[],[],[],"[('J_14arcsec (2MASS)', 14.372999999999999, '+/-0.088', 'mag', 240000000000000.0, 0.0028400000000000001, '+/-2.39E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]","[('H_14arcsec (2MASS)', 13.939, '+/-0.141', 'mag', 182000000000000.0, 0.0027200000000000002, '+/-3.77E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]","[('K_s_14arcsec (2MASS)', 13.749000000000001, '+/-0.179', 'mag', 138000000000000.0, 0.0021099999999999999, '+/-3.78E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data')]","[('B (Cousins) (B_T)', 15.130000000000001, '+/-0.09', 'mag', 681000000000000.0, 0.0037799999999999999, '+/-3.27E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '4400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('B (Cousins) (B_25)', 15.34, '+/-0.09', 'mag', 681000000000000.0, 0.0031099999999999999, '+/-2.69E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '4400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('B (Cousins) (B_26)', 15.23, '+/-0.09', 'mag', 681000000000000.0, 0.0034499999999999999, '+/-2.98E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '4400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('b_J', 15.16, '+/-0.12', 'mag', 641000000000000.0, 0.0034099999999999998, '+/-3.98E-04', 'Jy', '1990MNRAS.243..692M', 'rms uncertainty', '4680      A', 'Broad-band measurement', 'Flux integrated from map', '', 'From new raw data'), ('B_J', 14.9094, '', 'mag', 641000000000000.0, 0.0042900000000000004, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '4680   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('R (Cousins) (R_26)', 14.31, '+/-0.09', 'mag', 468000000000000.0, 0.0057999999999999996, '+/-5.01E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '6400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('R (Cousins) (R_T)', 14.17, '+/-0.09', 'mag', 468000000000000.0, 0.0066499999999999997, '+/-5.74E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '6400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('R (Cousins) (R_25)', 14.42, '+/-0.09', 'mag', 468000000000000.0, 0.0052500000000000003, '+/-4.54E-04', 'Jy', '1989ESOLV.C...0000L', 'typical accuracy', '6400       A', 'Broad-band measurement; photometric system transformed', 'Modelled datum', '', 'From new raw data'), ('R', 14.924099999999999, '', 'mag', 468000000000000.0, 0.0033, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '6400   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('I', 14.7369, '', 'mag', 379000000000000.0, 0.0032499999999999999, '', 'Jy', '2005MNRAS.361...34D', 'no uncertainty reported', '7900   A', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('J', 13.991, '+/-0.151', 'mag', 240000000000000.0, 0.0040299999999999997, '+/-6.02E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('J_14arcsec (2MASS)', 14.372999999999999, '+/-0.088', 'mag', 240000000000000.0, 0.0028400000000000001, '+/-2.39E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data'), ('J', 14.042999999999999, '+/-0.108', 'mag', 240000000000000.0, 0.0038400000000000001, '+/-4.02E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.25      microns', 'Broad-band measurement', 'Flux in fixed aperture', '30.0 x   12.5 arcsec integration area.', 'From new raw data'), ('H', 13.518000000000001, '+/-0.234', 'mag', 182000000000000.0, 0.0040099999999999997, '+/-9.64E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('H_14arcsec (2MASS)', 13.939, '+/-0.141', 'mag', 182000000000000.0, 0.0027200000000000002, '+/-3.77E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data'), ('H', 13.664, '+/-0.162', 'mag', 182000000000000.0, 0.0035100000000000001, '+/-5.64E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '1.65      microns', 'Broad-band measurement', 'Flux in fixed aperture', '30.0 x   12.5 arcsec integration area.', 'From new raw data'), ('K_s', 13.08, '+/-0.237', 'mag', 138000000000000.0, 0.0039100000000000003, '+/-9.53E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '', 'From new raw data'), ('K_s_14arcsec (2MASS)', 13.749000000000001, '+/-0.179', 'mag', 138000000000000.0, 0.0021099999999999999, '+/-3.78E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '14.0 x 14.0 arcsec aperture.', 'From new raw data'), ('K_s', 13.318, '+/-0.181', 'mag', 138000000000000.0, 0.00314, '+/-5.69E-04', 'Jy', '20032MASX.C.......:', '1 sigma uncert.', '2.17      microns', 'Broad-band measurement', 'Flux in fixed aperture', '30.0 x   12.5 arcsec integration area.', 'From new raw data'), ('HI line (Parkes)', 2.8999999999999999, '', 'Jy km s^-1^', 1420000000.0, 13600.0, '', 'Jy-Hz', '2005MNRAS.361...34D', 'no uncertainty reported', '3002.4     km s^-1^', 'Line measurement; flux integrated over line; lines measured in emission', 'Flux integrated from map', '', 'Averaged from previously published data')]"
SDP02627,[],[],[],[],[],[],[],[],[],['x']
